trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
"1.TA.92-A6-j22-1.1.H","04:54:00","04:54:00","8592819-2",11,0,1
"1.TA.92-A6-j22-1.1.H","04:57:00","04:57:00","8592908-2",12,0,1
"1.TA.92-A6-j22-1.1.H","04:57:00","04:57:00","8587062-2",13,0,1
"1.TA.92-A6-j22-1.1.H","04:59:00","04:59:00","8592904-1",14,0,1
"1.TA.92-A6-j22-1.1.H","05:02:00","05:02:00","8592869-2",15,0,1
"1.TA.92-A6-j22-1.1.H","05:03:00","05:03:00","8592818-1",16,0,1
"1.TA.92-A6-j22-1.1.H","05:05:00","05:05:00","8592802-2",17,0,1
"1.TA.92-A6-j22-1.1.H","05:06:00","05:06:00","8592835-2",18,0,1
"1.TA.92-A6-j22-1.1.H","05:07:00","05:07:00","8595020-1",19,0,1
"1.TA.92-A6-j22-1.1.H","05:08:00","05:08:00","8593152-2",20,0,1
"1.TA.92-A6-j22-1.1.H","05:10:00","05:10:00","8593144-1",21,0,1
"1.TA.92-A6-j22-1.1.H","05:10:00","05:10:00","8593161-2",22,0,1
"1.TA.92-A6-j22-1.1.H","05:12:00","05:12:00","8593169-1",23,0,1
"1.TA.92-A6-j22-1.1.H","05:13:00","05:13:00","8587924-5",24,0,0
"1.TA.92-A6-j22-1.1.H","05:14:00","05:14:00","8593012-1",25,0,0
"1.TA.92-A6-j22-1.1.H","05:15:00","05:15:00","8593014-2",26,1,0
"1.TA.92-A6-j22-1.1.H","05:16:00","05:16:00","8593021-2",27,1,0
"1.TA.92-A6-j22-1.1.H","05:17:00","05:17:00","8592929-1",28,1,0
"1.TA.92-A6-j22-1.1.H","05:18:00","05:18:00","8592775-3",29,1,0
"1.TA.92-A6-j22-1.1.H","05:18:00","05:18:00","8592935-2",30,1,0
"1.TA.92-A6-j22-1.1.H","05:20:00","05:20:00","8592937-1",31,1,0
"1.TA.92-A6-j22-1.1.H","05:22:00","05:22:00","8592943-2",32,0,0
"1.TA.92-A6-j22-1.1.H","04:42:00","04:42:00","8592813-3",1,0,0
"1.TA.92-A6-j22-1.1.H","04:43:00","04:43:00","8592860-1",2,0,1
"1.TA.92-A6-j22-1.1.H","04:44:00","04:44:00","8592776-2",3,0,1
"1.TA.92-A6-j22-1.1.H","04:45:00","04:45:00","8592796-1",4,0,1
"1.TA.92-A6-j22-1.1.H","04:46:00","04:46:00","8592886-1",5,0,1
"1.TA.92-A6-j22-1.1.H","04:47:00","04:47:00","8592898-1",6,0,1
"1.TA.92-A6-j22-1.1.H","04:49:00","04:49:00","8592837-5",7,0,1
"1.TA.92-A6-j22-1.1.H","04:50:00","04:50:00","8592881-1",8,0,1
"1.TA.92-A6-j22-1.1.H","04:51:00","04:51:00","8587907-1",9,0,1
"1.TA.92-A6-j22-1.1.H","04:53:00","04:53:00","8592915-1",10,0,1
"1.TA.92-A6-j22-1.1.H","04:54:00","04:54:00","8592819-2",11,0,1
"1.TA.92-A6-j22-1.1.H","04:57:00","04:57:00","8592908-2",12,0,1
"1.TA.92-A6-j22-1.1.H","04:57:00","04:57:00","8587062-2",13,0,1
"1.TA.92-A6-j22-1.1.H","04:59:00","04:59:00","8592904-1",14,0,1
"1.TA.92-A6-j22-1.1.H","05:02:00","05:02:00","8592869-2",15,0,1
"1.TA.92-A6-j22-1.1.H","05:03:00","05:03:00","8592818-1",16,0,1
"1.TA.92-A6-j22-1.1.H","05:05:00","05:05:00","8592802-2",17,0,1
"1.TA.92-A6-j22-1.1.H","05:06:00","05:06:00","8592835-2",18,0,1
"1.TA.92-A6-j22-1.1.H","05:07:00","05:07:00","8595020-1",19,0,1
"1.TA.92-A6-j22-1.1.H","05:08:00","05:08:00","8593152-2",20,0,1
"1.TA.92-A6-j22-1.1.H","05:10:00","05:10:00","8593144-1",21,0,1
"1.TA.92-A6-j22-1.1.H","05:10:00","05:10:00","8593161-2",22,0,1
"1.TA.92-A6-j22-1.1.H","05:12:00","05:12:00","8593169-1",23,0,1
"1.TA.92-A6-j22-1.1.H","05:13:00","05:13:00","8587924-5",24,0,0
"1.TA.92-A6-j22-1.1.H","05:14:00","05:14:00","8593012-1",25,0,0
"1.TA.92-A6-j22-1.1.H","05:15:00","05:15:00","8593014-2",26,1,0
"1.TA.92-A6-j22-1.1.H","05:16:00","05:16:00","8593021-2",27,1,0
"1.TA.92-A6-j22-1.1.H","05:17:00","05:17:00","8592929-1",28,1,0
"1.TA.92-A6-j22-1.1.H","05:18:00","05:18:00","8592775-3",29,1,0
"1.TA.92-A6-j22-1.1.H","05:18:00","05:18:00","8592935-2",30,1,0
"1.TA.92-A6-j22-1.1.H","05:20:00","05:20:00","8592937-1",31,1,0
"1.TA.92-A6-j22-1.1.H","05:22:00","05:22:00","8592943-2",32,0,0
"232.TA.92-A-j22-1.4.R","05:25:00","05:25:00","8587066-1",1,0,0
"232.TA.92-A-j22-1.4.R","05:25:00","05:25:00","8592956-1",2,0,0
"232.TA.92-A-j22-1.4.R","05:25:00","05:25:00","8592955-2",3,0,0
"232.TA.92-A-j22-1.4.R","05:26:00","05:26:00","8593002-1",4,0,0
"232.TA.92-A-j22-1.4.R","05:28:00","05:28:00","8593006-2",5,0,0
"232.TA.92-A-j22-1.4.R","05:29:00","05:29:00","8593001-1",6,0,0
"232.TA.92-A-j22-1.4.R","05:29:00","05:29:00","8587077-2",7,0,0
"232.TA.92-A-j22-1.4.R","05:30:00","05:30:00","8593004-2",8,0,0
"232.TA.92-A-j22-1.4.R","05:32:00","05:32:00","8587925-2",9,0,0
"232.TA.92-A-j22-1.4.R","05:34:00","05:34:00","8592719-3",10,0,0
"232.TA.92-A-j22-1.4.R","05:34:00","05:34:00","8592717-1",11,0,0
"232.TA.92-A-j22-1.4.R","05:34:00","05:34:00","8592732-2",12,0,0
"232.TA.92-A-j22-1.4.R","05:35:00","05:35:00","8587069-3",13,0,0
"232.TA.92-A-j22-1.4.R","05:35:00","05:35:00","8592731-1",14,0,0
"232.TA.92-A-j22-1.4.R","05:36:00","05:36:00","8592750-2",15,0,0
"232.TA.92-A-j22-1.4.R","05:37:00","05:37:00","8592740-1",16,0,0
"232.TA.92-A-j22-1.4.R","05:38:00","05:38:00","8592745-2",17,0,0
"232.TA.92-A-j22-1.4.R","05:38:00","05:38:00","8587385-2",18,0,0
"232.TA.92-A-j22-1.4.R","05:39:00","05:39:00","8587046-2",19,0,0
"232.TA.92-A-j22-1.4.R","05:39:00","05:39:00","8592752-1",20,0,0
"232.TA.92-A-j22-1.4.R","05:41:00","05:41:00","8587047-3",21,0,0
"232.TA.92-A-j22-1.4.R","05:42:00","05:42:00","8592748-2",22,0,0
"232.TA.92-A-j22-1.4.R","05:42:00","05:42:00","8587384-3",23,0,0
"232.TA.92-A-j22-1.4.R","05:44:00","05:44:00","8507355-2",24,0,0
"232.TA.92-A-j22-1.4.R","05:45:00","05:45:00","8507347-1",25,0,0
"232.TA.92-A-j22-1.4.R","05:46:00","05:46:00","8592865-1",26,0,0
"232.TA.92-A-j22-1.4.R","05:47:00","05:47:00","8592773-2",27,0,0
"232.TA.92-A-j22-1.4.R","05:50:00","05:50:00","8592883-1",28,0,0
"232.TA.92-A-j22-1.4.R","05:51:00","05:51:00","8587061-6",29,0,0
"5.TA.92-A-j22-1.2.H","06:43:00","06:43:00","8587061-6",1,0,0
"5.TA.92-A-j22-1.2.H","06:44:00","06:44:00","8592883-4",2,0,0
"5.TA.92-A-j22-1.2.H","06:45:00","06:45:00","8592773-1",3,0,0
"5.TA.92-A-j22-1.2.H","06:47:00","06:47:00","8592865-2",4,0,0
"5.TA.92-A-j22-1.2.H","06:48:00","06:48:00","8507347-2",5,0,0
"5.TA.92-A-j22-1.2.H","06:49:00","06:49:00","8507355-1",6,0,0
"5.TA.92-A-j22-1.2.H","06:50:00","06:50:00","8587384-1",7,0,0
"5.TA.92-A-j22-1.2.H","06:51:00","06:51:00","8592748-1",8,0,0
"5.TA.92-A-j22-1.2.H","06:52:00","06:52:00","8587047-2",9,0,0
"5.TA.92-A-j22-1.2.H","06:53:00","06:53:00","8592752-2",10,0,0
"5.TA.92-A-j22-1.2.H","06:54:00","06:54:00","8587046-1",11,0,0
"5.TA.92-A-j22-1.2.H","06:55:00","06:55:00","8587385-1",12,0,0
"5.TA.92-A-j22-1.2.H","06:55:00","06:55:00","8592745-1",13,0,0
"5.TA.92-A-j22-1.2.H","06:56:00","06:56:00","8592740-2",14,0,0
"5.TA.92-A-j22-1.2.H","06:57:00","06:57:00","8592750-1",15,0,0
"5.TA.92-A-j22-1.2.H","06:58:00","06:58:00","8592731-2",16,0,0
"5.TA.92-A-j22-1.2.H","06:59:00","06:59:00","8587069-1",17,0,0
"5.TA.92-A-j22-1.2.H","06:59:00","06:59:00","8592732-1",18,0,0
"5.TA.92-A-j22-1.2.H","06:59:00","06:59:00","8592717-2",19,0,0
"5.TA.92-A-j22-1.2.H","07:00:00","07:00:00","8592719-2",20,0,0
"5.TA.92-A-j22-1.2.H","07:02:00","07:02:00","8587925-1",21,0,0
"5.TA.92-A-j22-1.2.H","07:04:00","07:04:00","8593004-1",22,0,0
"5.TA.92-A-j22-1.2.H","07:05:00","07:05:00","8587077-1",23,0,0
"5.TA.92-A-j22-1.2.H","07:05:00","07:05:00","8593001-2",24,0,0
"5.TA.92-A-j22-1.2.H","07:06:00","07:06:00","8593006-1",25,0,0
"5.TA.92-A-j22-1.2.H","07:07:00","07:07:00","8593002-2",26,0,0
"5.TA.92-A-j22-1.2.H","07:08:00","07:08:00","8592955-1",27,0,0
"5.TA.92-A-j22-1.2.H","07:08:00","07:08:00","8595457-1",28,0,0
"5.TA.92-A-j22-1.2.H","07:09:00","07:09:00","8592954-1",29,0,0
"5.TA.92-A-j22-1.2.H","07:10:00","07:10:00","8587066-1",30,0,0
"1.TA.92-D-j22-1.1.H","06:22:00","06:22:00","8587387-7",1,0,0
"1.TA.92-D-j22-1.1.H","06:24:00","06:24:00","8592906-2",2,0,0
"1.TA.92-D-j22-1.1.H","06:27:00","06:27:00","8592874-2",3,0,0
"1.TA.92-D-j22-1.1.H","06:28:00","06:28:00","8587062-3",4,0,0
"1.TA.92-D-j22-1.1.H","06:30:00","06:30:00","8592891-1",5,0,0
"1.TA.92-D-j22-1.1.H","06:32:00","06:32:00","8592679-4",6,0,0
"1.TA.92-D-j22-1.1.H","06:34:00","06:34:00","8588802-3",7,0,0
"1.TA.92-D-j22-1.1.H","06:35:00","06:35:00","8587075-5",8,0,0
"1.TA.92-D-j22-1.1.H","06:37:00","06:37:00","8593057-2",9,0,0
"1.TA.92-D-j22-1.1.H","06:38:00","06:38:00","8593064-1",10,0,0
"1.TA.92-D-j22-1.1.H","06:38:00","06:38:00","8587083-1",11,0,0
"1.TA.92-D-j22-1.1.H","06:39:00","06:39:00","8593071-1",12,0,0
"1.TA.92-D-j22-1.1.H","06:40:00","06:40:00","8593050-2",13,0,0
"1.TA.92-D-j22-1.1.H","06:41:00","06:41:00","8593059-1",14,0,0
"1.TA.92-D-j22-1.1.H","06:41:00","06:41:00","8593051-2",15,0,0
"1.TA.92-D-j22-1.1.H","06:43:00","06:43:00","8593047-2",16,0,0
"1.TA.92-D-j22-1.1.H","06:44:00","06:44:00","8595034-1",17,0,0
"1.TA.92-D-j22-1.1.H","06:45:00","06:45:00","8593046-1",18,0,0
"1.TA.92-D-j22-1.1.H","06:45:00","06:45:00","8593049-2",19,0,0
"1.TA.92-D-j22-1.1.H","06:46:00","06:46:00","1401797-2",20,0,0
"1.TA.92-D-j22-1.1.H","06:48:00","06:48:00","1401233-1",21,0,0
"1.TA.92-D-j22-1.1.H","06:49:00","06:49:00","1401639-2",22,0,0
"1.TA.92-D-j22-1.1.H","06:50:00","06:50:00","1401852-2",23,0,0
"258.TA.92-D-j22-1.2.R","06:39:00","06:39:00","1401852-2",1,0,0
"258.TA.92-D-j22-1.2.R","06:39:00","06:39:00","1401639-1",2,0,0
"258.TA.92-D-j22-1.2.R","06:40:00","06:40:00","1401233-2",3,0,0
"258.TA.92-D-j22-1.2.R","06:42:00","06:42:00","1401797-1",4,0,0
"258.TA.92-D-j22-1.2.R","06:43:00","06:43:00","8593049-1",5,0,0
"258.TA.92-D-j22-1.2.R","06:44:00","06:44:00","8593046-2",6,0,0
"258.TA.92-D-j22-1.2.R","06:45:00","06:45:00","8595034-2",7,0,0
"258.TA.92-D-j22-1.2.R","06:46:00","06:46:00","8593047-4",8,0,0
"258.TA.92-D-j22-1.2.R","06:47:00","06:47:00","8593051-1",9,0,0
"258.TA.92-D-j22-1.2.R","06:48:00","06:48:00","8593059-2",10,0,0
"258.TA.92-D-j22-1.2.R","06:49:00","06:49:00","8593050-1",11,0,0
"258.TA.92-D-j22-1.2.R","06:50:00","06:50:00","8593071-2",12,0,0
"258.TA.92-D-j22-1.2.R","06:51:00","06:51:00","8587083-2",13,0,0
"258.TA.92-D-j22-1.2.R","06:51:00","06:51:00","8593064-2",14,0,0
"258.TA.92-D-j22-1.2.R","06:52:00","06:52:00","8593057-1",15,0,0
"258.TA.92-D-j22-1.2.R","06:54:00","06:54:00","8587075-2",16,0,0
"258.TA.92-D-j22-1.2.R","06:55:00","06:55:00","8588802-4",17,0,0
"258.TA.92-D-j22-1.2.R","06:57:00","06:57:00","8592679-1",18,0,0
"258.TA.92-D-j22-1.2.R","07:00:00","07:00:00","8592891-3",19,0,0
"258.TA.92-D-j22-1.2.R","07:02:00","07:02:00","8587062-1",20,0,0
"258.TA.92-D-j22-1.2.R","07:03:00","07:03:00","8592874-1",21,0,0
"258.TA.92-D-j22-1.2.R","07:04:00","07:04:00","8592906-3",22,0,0
"258.TA.92-D-j22-1.2.R","07:05:00","07:05:00","8587387-7",23,0,0
"1.TA.92-E+-j22-1.1.H","18:10:00","18:10:00","8587057-2",1,0,0
"1.TA.92-E+-j22-1.1.H","18:11:00","18:11:00","8592801-1",2,0,0
"1.TA.92-E+-j22-1.1.H","18:13:00","18:13:00","8592864-1",3,0,0
"1.TA.92-E+-j22-1.1.H","18:17:00","18:17:00","8592856-2",4,0,0
"1.TA.92-E+-j22-1.1.H","18:19:00","18:19:00","8587061-2",5,0,0
"1.TA.92-E+-j22-1.1.H","18:26:00","18:26:00","8587059-1",6,0,0
"1.TA.92-E+-j22-1.1.H","18:33:00","18:33:00","8587097-2",7,0,0
"1.TA.92-E+-j22-1.1.H","18:34:00","18:34:00","8592734-1",8,0,0
"1.TA.92-E+-j22-1.1.H","18:35:00","18:35:00","8592725-1",9,0,0
"1.TA.92-E+-j22-1.1.H","18:36:00","18:36:00","8592724-2",10,0,0
"1.TA.92-E+-j22-1.1.H","18:37:00","18:37:00","8587045-1",11,0,0
"1.TA.92-E+-j22-1.1.H","18:37:00","18:37:00","8592727-1",12,0,0
"1.TA.92-E+-j22-1.1.H","18:38:00","18:38:00","8592728-1",13,0,0
"1.TA.92-E+-j22-1.1.H","18:38:00","18:38:00","8592726-1",14,0,0
"1.TA.92-E+-j22-1.1.H","18:40:00","18:40:00","8592760-2",15,0,0
"1.TA.92-E+-j22-1.1.H","18:40:00","18:40:00","8592765-2",16,0,0
"1.TA.92-E+-j22-1.1.H","18:41:00","18:41:00","8592764-2",17,0,0
"1.TA.92-E+-j22-1.1.H","18:42:00","18:42:00","8592626-2",18,0,0
"1.TA.92-E+-j22-1.1.H","18:43:00","18:43:00","8587029-1",19,0,0
"1.TA.92-E+-j22-1.1.H","18:43:00","18:43:00","8592623-2",20,0,0
"1.TA.92-E+-j22-1.1.H","18:44:00","18:44:00","8592621-1",21,0,0
"1.TA.92-E+-j22-1.1.H","18:45:00","18:45:00","8595016-3",22,0,0
"1.TA.92-E+-j22-1.1.H","18:45:00","18:45:00","8592625-1",23,0,0
"1.TA.92-E+-j22-1.1.H","18:46:00","18:46:00","8592958-2",24,0,0
"1.TA.92-E+-j22-1.1.H","18:47:00","18:47:00","8592957-2",25,0,0
"1.TA.92-E+-j22-1.1.H","18:48:00","18:48:00","8587067-2",26,0,0
"9.TA.92-E+-j22-1.2.R","08:19:00","08:19:00","8587067-2",1,0,0
"9.TA.92-E+-j22-1.2.R","08:20:00","08:20:00","8592957-1",2,0,0
"9.TA.92-E+-j22-1.2.R","08:20:00","08:20:00","8592958-1",3,0,0
"9.TA.92-E+-j22-1.2.R","08:21:00","08:21:00","8592625-2",4,0,0
"9.TA.92-E+-j22-1.2.R","08:22:00","08:22:00","8592622-1",5,0,0
"9.TA.92-E+-j22-1.2.R","08:23:00","08:23:00","8592621-2",6,0,0
"9.TA.92-E+-j22-1.2.R","08:23:00","08:23:00","8592623-1",7,0,0
"9.TA.92-E+-j22-1.2.R","08:24:00","08:24:00","8587029-2",8,0,0
"9.TA.92-E+-j22-1.2.R","08:25:00","08:25:00","8592626-1",9,0,0
"9.TA.92-E+-j22-1.2.R","08:26:00","08:26:00","8592764-1",10,0,0
"9.TA.92-E+-j22-1.2.R","08:27:00","08:27:00","8592765-1",11,0,0
"9.TA.92-E+-j22-1.2.R","08:28:00","08:28:00","8592760-1",12,0,0
"9.TA.92-E+-j22-1.2.R","08:29:00","08:29:00","8592726-2",13,0,0
"9.TA.92-E+-j22-1.2.R","08:29:00","08:29:00","8592728-2",14,0,0
"9.TA.92-E+-j22-1.2.R","08:30:00","08:30:00","8592727-3",15,0,0
"9.TA.92-E+-j22-1.2.R","08:31:00","08:31:00","8587045-2",16,0,0
"9.TA.92-E+-j22-1.2.R","08:31:00","08:31:00","8592724-1",17,0,0
"9.TA.92-E+-j22-1.2.R","08:32:00","08:32:00","8592725-2",18,0,0
"9.TA.92-E+-j22-1.2.R","08:33:00","08:33:00","8592734-2",19,0,0
"9.TA.92-E+-j22-1.2.R","08:35:00","08:35:00","8587097-1",20,0,0
"9.TA.92-E+-j22-1.2.R","08:41:00","08:41:00","8587059-2",21,0,0
"9.TA.92-E+-j22-1.2.R","08:48:00","08:48:00","8592883-3",22,0,0
"9.TA.92-E+-j22-1.2.R","08:50:00","08:50:00","8587061-2",23,0,0
"9.TA.92-E+-j22-1.2.R","08:51:00","08:51:00","8592856-2",24,0,0
"9.TA.92-E+-j22-1.2.R","08:54:00","08:54:00","8592864-2",25,0,0
"9.TA.92-E+-j22-1.2.R","08:57:00","08:57:00","8587057-2",26,0,0
"6.TA.92-E-j22-1.2.H","05:25:00","05:25:00","8587061-4",1,0,0
"6.TA.92-E-j22-1.2.H","05:26:00","05:26:00","8592925-1",2,0,0
"6.TA.92-E-j22-1.2.H","05:28:00","05:28:00","8587059-1",3,0,0
"6.TA.92-E-j22-1.2.H","05:29:00","05:29:00","8592742-1",4,0,0
"6.TA.92-E-j22-1.2.H","05:30:00","05:30:00","8592749-1",5,0,0
"6.TA.92-E-j22-1.2.H","05:31:00","05:31:00","8592753-1",6,0,0
"6.TA.92-E-j22-1.2.H","05:31:00","05:31:00","8592751-1",7,0,0
"6.TA.92-E-j22-1.2.H","05:32:00","05:32:00","8592741-1",8,0,0
"6.TA.92-E-j22-1.2.H","05:32:00","05:32:00","8592747-1",9,0,0
"6.TA.92-E-j22-1.2.H","05:33:00","05:33:00","8587097-2",10,0,0
"6.TA.92-E-j22-1.2.H","05:34:00","05:34:00","8592734-1",11,0,0
"6.TA.92-E-j22-1.2.H","05:35:00","05:35:00","8592725-1",12,0,0
"6.TA.92-E-j22-1.2.H","05:36:00","05:36:00","8592724-2",13,0,0
"6.TA.92-E-j22-1.2.H","05:37:00","05:37:00","8587045-1",14,0,0
"6.TA.92-E-j22-1.2.H","05:37:00","05:37:00","8592727-1",15,0,0
"6.TA.92-E-j22-1.2.H","05:37:00","05:37:00","8592728-1",16,0,0
"6.TA.92-E-j22-1.2.H","05:38:00","05:38:00","8592726-1",17,0,0
"6.TA.92-E-j22-1.2.H","05:39:00","05:39:00","8592760-2",18,0,0
"6.TA.92-E-j22-1.2.H","05:39:00","05:39:00","8592765-2",19,0,0
"6.TA.92-E-j22-1.2.H","05:40:00","05:40:00","8592764-2",20,0,0
"6.TA.92-E-j22-1.2.H","05:41:00","05:41:00","8592626-2",21,0,0
"6.TA.92-E-j22-1.2.H","05:42:00","05:42:00","8587029-1",22,0,0
"6.TA.92-E-j22-1.2.H","05:42:00","05:42:00","8592623-2",23,0,0
"6.TA.92-E-j22-1.2.H","05:43:00","05:43:00","8592621-1",24,0,0
"6.TA.92-E-j22-1.2.H","05:43:00","05:43:00","8595016-3",25,0,0
"6.TA.92-E-j22-1.2.H","05:44:00","05:44:00","8592625-1",26,0,0
"6.TA.92-E-j22-1.2.H","05:45:00","05:45:00","8592958-2",27,0,0
"6.TA.92-E-j22-1.2.H","05:45:00","05:45:00","8592957-2",28,0,0
"6.TA.92-E-j22-1.2.H","05:46:00","05:46:00","8587067-2",29,0,0
"377.TA.92-E-j22-1.4.R","24:20:00","24:20:00","8587067-2",1,0,0
"377.TA.92-E-j22-1.4.R","24:20:00","24:20:00","8592957-1",2,0,0
"377.TA.92-E-j22-1.4.R","24:21:00","24:21:00","8592958-1",3,0,0
"377.TA.92-E-j22-1.4.R","24:22:00","24:22:00","8592625-2",4,0,0
"377.TA.92-E-j22-1.4.R","24:22:00","24:22:00","8592622-1",5,0,0
"377.TA.92-E-j22-1.4.R","24:23:00","24:23:00","8592621-2",6,0,0
"377.TA.92-E-j22-1.4.R","24:24:00","24:24:00","8592623-1",7,0,0
"377.TA.92-E-j22-1.4.R","24:25:00","24:25:00","8587029-2",8,0,0
"377.TA.92-E-j22-1.4.R","24:25:00","24:25:00","8592626-1",9,0,0
"377.TA.92-E-j22-1.4.R","24:26:00","24:26:00","8592764-1",10,0,0
"377.TA.92-E-j22-1.4.R","24:27:00","24:27:00","8592765-1",11,0,0
"377.TA.92-E-j22-1.4.R","24:27:00","24:27:00","8592760-1",12,0,0
"377.TA.92-E-j22-1.4.R","24:28:00","24:28:00","8592726-2",13,0,0
"377.TA.92-E-j22-1.4.R","24:28:00","24:28:00","8592728-2",14,0,0
"377.TA.92-E-j22-1.4.R","24:29:00","24:29:00","8592727-3",15,0,0
"377.TA.92-E-j22-1.4.R","24:29:00","24:29:00","8587045-2",16,0,0
"377.TA.92-E-j22-1.4.R","24:30:00","24:30:00","8592724-1",17,0,0
"377.TA.92-E-j22-1.4.R","24:31:00","24:31:00","8592725-2",18,0,0
"377.TA.92-E-j22-1.4.R","24:32:00","24:32:00","8592734-2",19,0,0
"377.TA.92-E-j22-1.4.R","24:33:00","24:33:00","8587097-1",20,0,0
"377.TA.92-E-j22-1.4.R","24:33:00","24:33:00","8592747-2",21,0,0
"377.TA.92-E-j22-1.4.R","24:34:00","24:34:00","8592741-2",22,0,0
"377.TA.92-E-j22-1.4.R","24:35:00","24:35:00","8592751-2",23,0,0
"377.TA.92-E-j22-1.4.R","24:36:00","24:36:00","8592753-2",24,0,0
"377.TA.92-E-j22-1.4.R","24:36:00","24:36:00","8592749-2",25,0,0
"377.TA.92-E-j22-1.4.R","24:38:00","24:38:00","8592742-2",26,0,0
"377.TA.92-E-j22-1.4.R","24:39:00","24:39:00","8587059-1",27,0,0
"377.TA.92-E-j22-1.4.R","24:41:00","24:41:00","8592854-1",28,0,0
"377.TA.92-E-j22-1.4.R","24:41:00","24:41:00","8592925-3",29,0,0
"377.TA.92-E-j22-1.4.R","24:43:00","24:43:00","8592900-2",30,0,0
"377.TA.92-E-j22-1.4.R","24:44:00","24:44:00","8592883-3",31,0,0
"377.TA.92-E-j22-1.4.R","24:45:00","24:45:00","8587061-4",32,0,0
"100.TA.92-F-j22-1.4.H","06:59:00","06:59:00","8587057-6",1,0,0
"100.TA.92-F-j22-1.4.H","07:00:00","07:00:00","8592888-1",2,0,0
"100.TA.92-F-j22-1.4.H","07:01:00","07:01:00","8592916-1",3,0,0
"100.TA.92-F-j22-1.4.H","07:02:00","07:02:00","8592917-3",4,0,0
"100.TA.92-F-j22-1.4.H","07:03:00","07:03:00","8587058-7",5,0,0
"100.TA.92-F-j22-1.4.H","07:05:00","07:05:00","8588196-3",6,0,0
"100.TA.92-F-j22-1.4.H","07:06:00","07:06:00","8592788-1",7,0,0
"100.TA.92-F-j22-1.4.H","07:07:00","07:07:00","8587904-2",8,0,0
"100.TA.92-F-j22-1.4.H","07:08:00","07:08:00","8592940-2",9,0,0
"100.TA.92-F-j22-1.4.H","07:08:00","07:08:00","8592945-2",10,0,0
"100.TA.92-F-j22-1.4.H","07:10:00","07:10:00","8587914-3",11,0,0
"100.TA.92-F-j22-1.4.H","07:11:00","07:11:00","8592951-2",12,0,0
"100.TA.92-F-j22-1.4.H","07:11:00","07:11:00","8592949-2",13,0,0
"100.TA.92-F-j22-1.4.H","07:13:00","07:13:00","8592953-1",14,0,0
"100.TA.92-F-j22-1.4.H","07:15:00","07:15:00","8592941-1",15,0,0
"100.TA.92-F-j22-1.4.H","07:15:00","07:15:00","1401736-1",16,0,0
"100.TA.92-F-j22-1.4.H","07:16:00","07:16:00","1401734-1",17,0,0
"100.TA.92-F-j22-1.4.H","07:17:00","07:17:00","1401737-2",18,0,0
"100.TA.92-F-j22-1.4.H","07:18:00","07:18:00","1401732-2",19,0,0
"100.TA.92-F-j22-1.4.H","07:20:00","07:20:00","1400679-4",20,0,0
"100.TA.92-F-j22-1.4.H","07:21:00","07:21:00","1401735-2",21,0,0
"100.TA.92-F-j22-1.4.H","07:22:00","07:22:00","1401768-1",22,0,0
"100.TA.92-F-j22-1.4.H","07:24:00","07:24:00","1401769-2",23,0,0
"100.TA.92-F-j22-1.4.H","07:24:00","07:24:00","1401767-1",24,0,0
"100.TA.92-F-j22-1.4.H","07:27:00","07:27:00","8769158-2",25,0,0
"100.TA.92-F-j22-1.4.H","07:29:00","07:29:00","1401800-2",26,0,0
"100.TA.92-F-j22-1.4.H","07:33:00","07:33:00","1401678-1",27,0,0
"100.TA.92-F-j22-1.4.H","07:35:00","07:35:00","1401682-1",28,0,0
"100.TA.92-F-j22-1.4.H","07:37:00","07:37:00","1401679-2",29,0,0
"100.TA.92-F-j22-1.4.H","07:39:00","07:39:00","1401811-2",30,0,0
"100.TA.92-F-j22-1.4.H","07:40:00","07:40:00","8755691-2",31,0,0
"100.TA.92-F-j22-1.4.H","07:42:00","07:42:00","1400719-1",32,0,0
"100.TA.92-F-j22-1.4.H","07:44:00","07:44:00","1401755-2",33,0,0
"100.TA.92-F-j22-1.4.H","07:45:00","07:45:00","1401756-1",34,0,0
"295.TA.92-F-j22-1.8.R","06:00:00","06:00:00","1401756-2",1,0,0
"295.TA.92-F-j22-1.8.R","06:01:00","06:01:00","1401755-1",2,0,0
"295.TA.92-F-j22-1.8.R","06:03:00","06:03:00","1400719-2",3,0,0
"295.TA.92-F-j22-1.8.R","06:05:00","06:05:00","8755691-1",4,0,0
"295.TA.92-F-j22-1.8.R","06:07:00","06:07:00","1401811-1",5,0,0
"295.TA.92-F-j22-1.8.R","06:08:00","06:08:00","1401679-1",6,0,0
"295.TA.92-F-j22-1.8.R","06:10:00","06:10:00","1401684-1",7,0,0
"295.TA.92-F-j22-1.8.R","06:12:00","06:12:00","1401678-2",8,0,0
"295.TA.92-F-j22-1.8.R","06:15:00","06:15:00","1401800-1",9,0,0
"295.TA.92-F-j22-1.8.R","06:17:00","06:17:00","8769158-1",10,0,0
"295.TA.92-F-j22-1.8.R","06:20:00","06:20:00","1401767-2",11,0,0
"295.TA.92-F-j22-1.8.R","06:21:00","06:21:00","1401769-1",12,0,0
"295.TA.92-F-j22-1.8.R","06:22:00","06:22:00","1401768-2",13,0,0
"295.TA.92-F-j22-1.8.R","06:24:00","06:24:00","1401735-1",14,0,0
"295.TA.92-F-j22-1.8.R","06:25:00","06:25:00","1400679-4",15,0,0
"295.TA.92-F-j22-1.8.R","06:28:00","06:28:00","1401732-1",16,0,0
